,index,comment,label
6249,6249,đã xài hơn tháng vẫn rất oke mà cho mình hổi ốp lưng của realme pro xài chung cho realme i đc ko ạ,"[ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0. -1. -1. -1. -1. -1.  2. -1. -1.
 -1. -1.]"
6250,6250,sản_phẩm đẹp sang giá ok pin trâu mượt lắm luônlần sau lại ủng_hộ tgdđ tiếp,"[ 0.  0.  1.  1.  1.  1.  0.  0.  1.  0. -1. -1.  2.  2.  2.  2. -1. -1.
  2. -1.]"
6251,6251,mọi thứ ok cho đến khi pin tụt nhanh hơn cả tượng tượng ko biết máy các bác có như của em ko,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1. -1.  0. -1. -1. -1. -1. -1.
 -1. -1.]"
6252,6252,mình đã mua ở điện_máy xanh được một tuần sau một tuần trãi nghiệm thì hơi thất_vọng thua oppo luôn chụp hình thì mờ_ảo màu đỏ thành màu bắt sóng wf kém hối_hận khi mua máy này giờ đổi con khác thì lại mất phí mà để dùng chán,"[ 1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0. -1. -1. -1.  0. -1. -1.
 -1. -1.]"
6253,6253,đã dc đổi máy mới về sd ngày bluetooth bt sang ngày hôm sau tình_trạng giật giật tiếp_diễn như máy cũ,"[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0. -1. -1. -1.  0. -1. -1. -1. -1.
 -1. -1.]"
6254,6254,máy ổn đã dùng được ngày pin trâu cực chơi game lướt face ok tốn ít còn sạc nhanh thì best luôn chụp ảnh rõ nét tuy_nhiên thì cái cảm_biến hơi nhạy cầm đt lên đã sáng màn_hình r,"[ 1.  1.  1.  0.  0.  1.  0.  0.  0.  0.  2.  2.  2. -1. -1.  2. -1. -1.
 -1. -1.]"
6255,6255,thấy mọi thứ ổn mỗi điều là pin tụt nhanh quá mah mà thấy như mah_vậy,"[ 0.  0.  1.  0.  0.  1.  0.  0.  0.  0. -1. -1.  0. -1. -1.  2. -1. -1.
 -1. -1.]"
6256,6256,sản_phẩm ok loa to sản phẩmvừa vs giá tiền loa thoại hơi bất_tiện tí nói_chung là tam ổn,"[ 0.  1.  0.  0.  0.  1.  1.  0.  0.  0. -1.  1. -1. -1. -1.  2.  1. -1.
 -1. -1.]"
6257,6257,bắt sóng wifl quá kem và hay quảng_cáo tào_lao rất bực_mình mới mua ngày noi chung là qúa tệ,"[ 0.  1.  0.  1.  0.  1.  0.  0.  0.  0. -1.  0. -1.  0. -1.  0. -1. -1.
 -1. -1.]"
6258,6258,máy này mic ro thu âm rất kém máy này mic ro thu âm rất kémmáy này mic ro thu âm rất kémmáy này mic ro thu âm rất kém,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0. -1. -1. -1. -1. -1. -1.
 -1. -1.]"
6259,6259,mọi thứ đều ok nhưng không hiểu sao người khác gọi đến cho mình thỉnh_thoảng cứ bị thuê_bao chán lắm luôn phải tắt nguồn đi mở lại mới gọi được,"[ 0.  1.  0.  0.  0.  1.  0.  0.  0.  0. -1.  0. -1. -1. -1.  0. -1. -1.
 -1. -1.]"
6260,6260,nhân_viên tgdd rất nhiệt_tình chu_đáo mới trải nghiệm thấy sản_phẩm sử_dụng dễ_dàng mượt_mà camera tạm ổn,"[ 1.  0.  0.  1.  0.  0.  0.  0.  1.  0.  1. -1. -1.  2. -1. -1. -1. -1.
  2. -1.]"
6261,6261,"loa nhung chỉ nghe được bên 
 bắt mạng g wf cực kém 
 nhanh hết pin 
 mong xem_lại 
 quá tệ","[ 0.  1.  1.  0.  0.  1.  0.  0.  0.  0. -1.  0.  0. -1. -1.  0. -1. -1.
 -1. -1.]"
6262,6262,"không nên mua các sản_phẩm của samsung nữa nha ace đó là ý_kiến của riêng mình 
 hiệu_ứng thấp chỉ ngang so với những dòng như oppo xiaomivivo realme nhưng giá thì vẫn mắc hơn 
 sản_phẩm lỗi rất nhiều nếu bạn nào may_mắn trong tháng mà nó lỗi thì còn đổi được nếu sau tháng mà lỗi thì xác_định chịu lỗ 
 nói_chung dòng samsung các bạn nên cân_nhắc trước khi mua sản_phẩm","[ 0.  0.  0.  1.  0.  0.  0.  0.  1.  0. -1. -1. -1.  0. -1. -1. -1. -1.
  0. -1.]"
6263,6263,"ổn so với tầm giá với giá này thì không_thể đòi_hỏi quá nhiều được thao_tác chạm không được nhạy cho lắm camera ổn 
 nói_chung với giá_như vậy thì chấp_nhận được","[ 1.  0.  0.  1.  0.  1.  1.  0.  0.  0.  2. -1. -1.  0. -1.  2.  1. -1.
 -1. -1.]"
6264,6264,qua tệ moi được tháng mà đơ rui nhảy tum lum àh jo k biết làm_sao được,"[ 0.  0.  0.  1.  0.  1.  0.  0.  0.  0. -1. -1. -1.  0. -1.  0. -1. -1.
 -1. -1.]"
6265,6265,cho mình hỏi là mình mới mua sp này bên tgdđ mình sử_dụng được ngày thì pin đã chai mất như_vậy có phải là pin có vấn_đề gì không mọi người thanks all,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1. -1.  1. -1. -1. -1. -1. -1.
 -1. -1.]"
6266,6266,dùng được năm thì camera sau với đèn_pin bị hư k dùng được tiền thay camera sau thì khá đắt vnđ hầu_như_ai dùng đt này đều bị như_vậy,"[ 1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1. -1. -1. -1. -1. -1.
 -1. -1.]"
6267,6267,sản_phẩm cực tệ mới mua về bị lỗi k sạc đc ra ngoai tgdd đổi cái mới tiếp_tục bị lỗi mất tiếng game k bt làm_sao điện_thoại cả chục triệu mà lỗi tùm_lum,"[ 0.  1.  1.  0.  0.  1.  1.  0.  0.  0. -1.  0.  0. -1. -1.  0.  0. -1.
 -1. -1.]"
6268,6268,máy đẹp mạng ổn sử_dụng rất tốt trong f với youtube nhưng chỉ sài đc vài tuần thì máy bị treo màn_hình rồi sau đó bin bị hư thất_vọng,"[ 0.  1.  1.  1.  1.  1.  0.  0.  0.  0. -1.  2.  0.  0.  2.  2. -1. -1.
 -1. -1.]"
6269,6269,máy mới mua sài rất mượt và ok nhân_viên tư_vấn nhiệt_tình pin sài rất trâu sài gần tieng mới hết sạc nhanh nói_chung hợp với tầm giá,"[ 0.  0.  1.  1.  0.  1.  1.  0.  1.  0. -1. -1.  2.  2. -1.  2.  1. -1.
  2. -1.]"
6270,6270,viết cho ai sắp có ý_định muađể viết được cái bài đánh_giá mất phúttìm được sdt phản_hồi mất phchốt lại chậm hơn con bò đọc báo còn k xongvừa mua gọi điện trả máy bảo mất tôi knuốt hận,"[ 0.  0.  0.  1.  0.  0.  0.  0.  1.  0. -1. -1. -1.  0. -1. -1. -1. -1.
  0. -1.]"
6271,6271,thật_sự rất mượt rất tốt tầm giá tr mà chơi game rất đỉnh tôi chơi ff max đồ_họa vẫn mượt,"[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0. -1. -1. -1.  2. -1. -1. -1. -1.
 -1. -1.]"
6272,6272,máy trải nghiệm tuyệt_vời khi sử_dụng gần tháng bữa_nay chơi game free fire thử giờ_phút mất pin để qua đêm không mất nào cả sử_dụng tầm ngày ok chụp hình quay_phim quá đẹp vân tay màn_hình để mỗi cái đáng tiền bỏ ra lúc đầu định mua đọc bình_luận thấy nản quyết_định mua luôn ai_ngờ quá tuyệt_vời,"[ 1.  1.  1.  0.  0.  1.  1.  0.  0.  0.  2.  2.  2. -1. -1.  2.  2. -1.
 -1. -1.]"
6273,6273,"mấy bạn chơi game thì chọn mấy con có chip snap ổn_định hơn k bị nóng máy và giật lag 
 mấy con ss này dành sống ảo thôi mua k tìm_hiểu rồi đánh_giá xầm xí","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1. -1. -1. -1. -1. -1. -1. -1.
 -1. -1.]"
6274,6274,máy quá hịnpin trâu vô_cùng mình xài toàn g khôngmáy mua về chịu vọc tí ngon ngay,"[ 0.  0.  1.  0.  0.  1.  0.  0.  0.  0. -1. -1.  2. -1. -1.  2. -1. -1.
 -1. -1.]"
6275,6275,mình duy chuyển nhìu sài g cả ngày con này bắt sóng g iếu thua con j pro đang sài lấy cái vsmart live của vợ sài thử con ngon hơn con a này,"[ 0.  1.  0.  0.  0.  0.  0.  0.  1.  0. -1.  0. -1. -1. -1. -1. -1. -1.
  0. -1.]"
6276,6276,mình mua máy ngày đến nay dùng vẫn ngon tương_lai gần vẫn chưa có ý_định đổi máy máy mình tháng pin còn dùng thời_lượng tạm ổn nói_chung ngày sạc lần là bình_thường chụp ảnh vẫn ổn máy màu đen nên ghẻ_lở hắc_lào nhưng dán cacbon dùng ốp nên kệ chẳng quan_tâm các bạn nên sạc sạc zin theo máy chứ hàng lởm pin không no và nhanh chai,"[ 1.  0.  1.  0.  1.  1.  0.  0.  0.  0.  1. -1.  1. -1.  0.  2. -1. -1.
 -1. -1.]"
6277,6277,mẫu_mã máy thiết_kế rất tinh_tế máy xài khá tốt pin trâu chơi game mượt chụp ảnh đẹp dành tặng sao cho dòng máy này,"[ 1.  0.  0.  1.  1.  1.  0.  0.  1.  0.  2. -1. -1.  2.  2.  2. -1. -1.
  2. -1.]"
6278,6278,với sản_phẩm thì còn vài nhược_điểm như màn_hình hơi tối loa chưa hay nhưng với việc bảo_hành và chăm_sóc khách_hàng của tgdđ nơi tôi mua thị_trấn vĩnh anvĩnh cửu đồng nai thì quá tuyệt_vời sẵn_sàng đổi sản_phẩm mới quản_lý và nhân_viên nơi đây luôn lễ_phép tươi_cười tận_tình chu_đáo thân_thiện với khách_hàng mong tgdđ có nhiều gương_mặt tốt như_vậy để ngày_càng nâng cao thương_hiệu của mình,"[ 0.  1.  0.  0.  0.  0.  0.  1.  1.  0. -1.  0. -1. -1. -1. -1. -1.  0.
  2. -1.]"
6279,6279,"biết thế để_dành tiền đó mua lại ip cũ dùng sướng hơn 
 máy thật_sự nhanh nóng dù không chơi game pin được vài tuần đầu rồi về sau tụt không rõ lí_do nghe nhạc loa ngoài khá chán nghe bằng tai_nghe thì thi_thoảng hay bị ngắt nhạc khá khó_chịu mình chơi pubg để mức đồ_hoạ thấp nhất chơi được đúng trận đầu_tiên xong cũng ổn vào trận thứ trở đi cái máy nóng nhanh rồi lag_giật 
 thực_sự chán","[ 0.  1.  1.  1.  0.  1.  0.  0.  0.  0. -1.  0.  0.  0. -1.  0. -1. -1.
 -1. -1.]"
6280,6280,máy ngon pin trâu hiệu_năng tốt trong tầm giá nhân_viên tgdđ nhiệt_tình chu_đáo,"[ 0.  0.  1.  1.  0.  1.  1.  0.  1.  0. -1. -1.  2.  2. -1.  2.  1. -1.
  2. -1.]"
6281,6281,"sai_lầm khi mua ram g mà quá đơchẳng được cái nết j 
 suy_nghĩ thêm về việc sẽ trả hàng","[ 0.  0.  0.  1.  0.  1.  0.  0.  0.  0. -1. -1. -1.  0. -1.  0. -1. -1.
 -1. -1.]"
6282,6282,as này cái gì cũng tốtnhưng cảm_biến vân tay thi vô_cùng tệđã đỗi máy khác rồi vẫn vậylúc mới cài_đặt xong vân tay thì mở khóa rất nhạyqua hôm sau thì lại không khớp và không khôngthử cài vân tay lại rồi nhưng tình_trạng vẫn như cũmong hãng sớm cập_nhật phần_mềm lại xem saochứ giờ vân tay rất tệ,"[ 0.  1.  0.  0.  0.  1.  0.  0.  0.  0. -1.  0. -1. -1. -1.  2. -1. -1.
 -1. -1.]"
6283,6283,"câu thui good 
 nhân_viên chăm_sóc khách_hàng rất nhiệt_tình 
 luôn_luôn ủng_hộ tgdd","[ 0.  0.  0.  0.  0.  1.  0.  0.  1.  0. -1. -1. -1. -1. -1.  2. -1. -1.
  2. -1.]"
6284,6284,mua được tháng sat pin từ khoản hơn h được pin cũng tạm được đọc truyện online trên chrome lau lâu bị đơ máy ấn nút đa thì bình_thường lạicập nhật hệ_thống xong thấy pin tuột khá nhanh,"[ 0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -1. -1.  1.  0. -1. -1. -1. -1.
 -1. -1.]"
6285,6285,sản_phẩm dùng khá tốt trong tầm giá pin khoẻ dùng thoải máy trong ngày sử_dụng mượt hơn sau khi lên vos nhân_viên tư_vấn nhiệt_tình,"[ 0.  0.  1.  1.  0.  1.  1.  0.  1.  0. -1. -1.  2.  2. -1.  2.  1. -1.
  2. -1.]"
6286,6286,tầm giá này em này quá ổn mua về sài rất mượt chơi game rất ổn_định luôn pin nó thua a nhưng mình thấy sài củng rất lâu hết pin chụp hình thì oppo khỏi nói rồi quá tuyệt_vời nhân_viên shop rất nhiệt_tình rất ok,"[ 1.  0.  1.  1.  0.  1.  1.  0.  1.  0.  2. -1.  1.  2. -1.  2.  1. -1.
  2. -1.]"
6287,6287,mình mới mua về được tuầnchiến game mượt pin trâu coi như trong tầm giá thì khỏi bàn r,"[ 0.  0.  1.  1.  0.  0.  1.  0.  0.  0. -1. -1.  2.  2. -1. -1.  1. -1.
 -1. -1.]"
6288,6288,mình mới mua đc ngày máy dùng ổn chán cái cam trước hơi tệ nhưng đc cái pin_khỏe,"[ 1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0. -1.  2. -1. -1.  2. -1. -1.
 -1. -1.]"
6289,6289,quá thất_vọng về máy này quá sai_lầm chơi game lỗi cảm_ứng di_chuyển bị đứng vân tay không nhạy,"[ 0.  1.  0.  1.  0.  1.  0.  0.  0.  0. -1.  0. -1.  0. -1.  0. -1. -1.
 -1. -1.]"
6290,6290,mới mua test thử thấy điện_thoại rất mượt hơi nặng chắc tại trước mình sài cái note nhân_viên tư_vấn hết_sức nhiệt_tình xinh gái tên phương thì phải đã mua tại thế_giới di_động đường hùng vương pin chắc sài vài ngày đánh_giá sau,"[ 0.  0.  0.  1.  1.  0.  0.  0.  1.  0. -1. -1. -1.  2.  0. -1. -1. -1.
  2. -1.]"
6291,6291,tốt xứng với tầm giá có_điều tương_tác không được nhanh với cấu_hình ram g,"[ 0.  0.  0.  1.  0.  1.  1.  0.  0.  0. -1. -1. -1.  0. -1.  2.  2. -1.
 -1. -1.]"
6292,6292,camera rất tệ có_thể nói tệ nhất trong phân khúc giá dung_lượng pin ít nói sạc nhanh vậy thôi thật_ra cũng sạc bình_thường màn_hình thì phải nói màu_sắc không được đẹp cho lắm quảng_cáo rất nhiều nhưng chất_lượng không như mong_đợi,"[ 1.  0.  1.  0.  0.  1.  1.  1.  0.  0.  0. -1.  0. -1. -1.  0.  1.  0.
 -1. -1.]"
6293,6293,ngày trước mua tr giờ còn tr giảm nhanh biết thế bữa k mua dùng củng ổn mượt chụp ảnh tạm được,"[ 1.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1. -1. -1.  2. -1.  1.  0. -1.
 -1. -1.]"
6294,6294,nói_chung là bắt mạng yếu vlinnên xiaomi năm nay chả dc cái gì ngoài quảng_cáo nhất mấy thằng rivew,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0. -1. -1. -1. -1. -1. -1.
 -1. -1.]"
6295,6295,mới mua về thấy tốt nhưng xài lâu hết bảo_hành thì k biết thế_nào 😁 cái quan_trọng nhất đối_với tôi sao nhớ mấy em thoigioididong wá chỉ_dẫn_nhiệt_tình mà_lại dễ_thương nữa,"[ 0.  0.  0.  0.  0.  1.  0.  0.  1.  0. -1. -1. -1. -1. -1.  2. -1. -1.
  2. -1.]"
6296,6296,điện_thoại đẹpcamera ok pin ổnnhân viên bán hàng vui_vẻ nhiệt tìnhmọi thứ điều ok,"[ 1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  2. -1.  2. -1.  2.  2. -1. -1.
  2. -1.]"
6297,6297,mới sử_dụng nhưng thấy quá tuyệt_vời so với mức tiền bỏ ra chỉ hơi tiếc là camera trước hơi lớn lớn hơn galaxy a nên phần màn_hình phía trên hiển_thị thanh thông_báo chiếm diện_tích hơi lớn so với máy khác,"[ 1.  0.  0.  0.  1.  1.  1.  0.  0.  0.  2. -1. -1. -1.  0.  2.  2. -1.
 -1. -1.]"
6298,6298,"mở youtube max volum nghe nhạc p hết pin 
 mọi thứ ok chỉ có nhanh hết pin","[ 0.  0.  1.  0.  0.  1.  0.  0.  0.  0. -1. -1.  0. -1. -1.  2. -1. -1.
 -1. -1.]"
6299,6299,không biết có ai bị như mình không mới mua được tuần điện_thoại để qua đêm đã tắt hết ứng_dụng tắt hẳn wifi mà vẫn tụt pin không biết làm_sao luôn tình_trạng pin thì vẫn mà,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1. -1.  1. -1. -1. -1. -1. -1.
 -1. -1.]"
6300,6300,mau hết pin quá à khoảng nửa ngày là hết pin nếu mình chơi game mình lúc chơi lúc không đấy mà,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1. -1.  0. -1. -1. -1. -1. -1.
 -1. -1.]"
6301,6301,wifi siêu yếu màn_hình chụp ảnh ko đẹp gia_công tốt cấu_hình tốt pin trâu vân tay oke giờ test game xem sao ncl củ thì xài chống cháy thôi k hi_vọng j hơn hàng việt bước_đầu vậy oke thay_vì nâng_cấp ram gb thì nâng màn_hình thích hơn đang xaid màn k về con này thấy phế quá cầm khắc_phục wifi k tốt nữa,"[ 1.  1.  1.  1.  0.  0.  0.  1.  0.  0.  0.  1.  2.  2. -1. -1. -1.  1.
 -1. -1.]"
6302,6302,thấy ai cũng khenriêng tôi khuyên đùng mua máy hay bị đo đa_nhiệm rất chậm độ phản_hồi màn_hình lại chậm kinh_khủng mặt dù k cài j het k choi game lunthất vong,"[ 0.  0.  0.  1.  0.  1.  0.  0.  0.  0. -1. -1. -1.  0. -1.  0. -1. -1.
 -1. -1.]"
6303,6303,tầm giá củ tiếc chỗ là hok kháng nước kháng bụi nếu có thêm tính_năng đó nữa là hết sảy con bà bảy,"[ 0.  1.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0. -1. -1. -1. -1.  1. -1.
 -1. -1.]"
6304,6304,tất_cả đều ngon nhưng không hiểu tại_sao lại lâu_lâu tự_động mất g với wifi tự_động ngắt rồi kết_nối lại,"[ 0.  1.  0.  0.  0.  1.  0.  0.  0.  0. -1.  0. -1. -1. -1.  2. -1. -1.
 -1. -1.]"
6305,6305,mới chỉ dừng cơ_bản lướt wed mà dùng facebook zalo toàn báo lỗi loa khá bé khi nghe nhạc đổi cái thứ rồi vẫn không ổn chỗ lắm,"[ 0.  1.  0.  1.  0.  0.  0.  0.  0.  0. -1.  0. -1.  0. -1. -1. -1. -1.
 -1. -1.]"
6306,6306,máy này cứ tắt máy đi rồi bật lên mà không có sóng wifi là máy không có cột sóng điện_thoại,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0. -1. -1. -1. -1. -1. -1.
 -1. -1.]"
6307,6307,đã mua được nửa tháng cảm_nhận máy sử_dụng tuyệt_vời sạc siêu nhanh cầm máy nhẹ_nhàng chơi game cực mượt,"[ 0.  0.  1.  1.  1.  1.  0.  0.  0.  0. -1. -1.  2.  2.  2.  2. -1. -1.
 -1. -1.]"
6308,6308,"máy rất mạnhg với wife cực khỏegiá rẻ 
 nhân vien tgdd nhiệt_tình thân thiệnmáy có bền hay ko chưa biết vì chưa ai sài_lâu","[ 0.  1.  0.  1.  0.  0.  1.  0.  1.  0. -1.  2. -1.  2. -1. -1.  2. -1.
  2. -1.]"
6309,6309,"sản_phẩm khá ổn trong tầm giá chỉ là có vài lỗi theo mình thấy 
 pin mah nhưng tụt rất nhanh 
 sạc nhanh nhưng vẫn hơn tiếng mới đầy 
 không bật được nhiều ứng_dụng cùng lúc 
 wifi kém 
 sóng điện_thoại lúc có lúc không","[ 0.  0.  1.  1.  0.  1.  1.  0.  0.  0. -1. -1.  0.  0. -1.  2.  1. -1.
 -1. -1.]"
6310,6310,mới mua đc ngay cảm_thấy thất vọngluc mua hơi vội_vàng lúc về s so màu_sắc hình_ảnh còn thua con redmi s cũ đang xài hình_ảnh cứ cũ cũ úa úa nên nhìn mỏi_mắt nhìn cái đt mới mua mà nản hết_sức các chức_năng khác chưa biết thế nàonhưng chán chẳng muốn xài chắc phải đổi trả muốn tải ảnh lên ma_cư báo quá mb,"[ 0.  0.  0.  0.  0.  1.  0.  1.  0.  0. -1. -1. -1. -1. -1.  0. -1.  0.
 -1. -1.]"
6311,6311,mới mua được ngày sạc pin nhanh máy mượt nhưng sóng điện_thoại yếu chập_chờn pin tụt nhanh và nóng máy xin hỏi có ai bị giống mình không,"[ 0.  1.  1.  1.  0.  0.  0.  0.  0.  0. -1.  0.  1.  1. -1. -1. -1. -1.
 -1. -1.]"
6312,6312,mới mua được tuần wifi thì bắt íu pin để qua đêm thì tự_động tuột hơn hối_hận khi mua con này,"[ 0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0. -1. -1. -1. -1. -1.
 -1. -1.]"
6313,6313,sản_phẩm xài rất tuyệt_vời chụp hình đẹp và lên mạng nhanh chơi game rất mượt nhân_viên phục_vụ nhiệt_tình vui_vẻ,"[ 1.  0.  0.  1.  0.  1.  0.  0.  1.  0.  2. -1. -1.  2. -1.  2. -1. -1.
  2. -1.]"
6314,6314,máy lúc đầu mới mua thì gps định_vị không hoạt_động cập_nhật lên vos mới hoạt_động dc nay lên vos rồi mà sao cập_nhật qua wifi không tải được phải tải qua g mới dc máy nhanh mượt pin trâu hệ_thống hay bị lỗi camera thì kêu e e chụp xấu,"[ 1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  2.  1.  0. -1. -1. -1.
 -1. -1.]"
6315,6315,sử_dụng được tháng chai pin dùng rất tốt mua lúc nó còn giá tr nhưng giờ thấy sản_phẩm bị tụt giá mà buồn ghê_gớm,"[ 0.  0.  1.  0.  0.  1.  1.  0.  0.  0. -1. -1.  0. -1. -1.  2.  0. -1.
 -1. -1.]"
6316,6316,ổn hầu_như khuyết_điểm không có gì nhiều ngoài vân tay thỉnh_thoảng không nhạy còn mọi thứ tuyệt_vời,"[ 0.  1.  0.  0.  0.  1.  0.  0.  0.  0. -1.  0. -1. -1. -1.  2. -1. -1.
 -1. -1.]"
6317,6317,mua về là vừa xạc vừa chơi luôn choi game hơi tụt pin lượt wer ok xem phim oke,"[ 0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -1. -1.  0.  2. -1. -1. -1. -1.
 -1. -1.]"
6318,6318,máy êm nhưng mà cam quá ảo lúc_nào cũng trắng bệt sài ip chuyển qua nên ko quen cam này chỉ dành cho mấy bạn sống ảo,"[ 1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0. -1. -1. -1. -1.  2. -1. -1.
 -1. -1.]"
6319,6319,quá kém wifi bắt quá yếu ngồi bên cục wifi mà chạy s mới nhận lệnh hài màn_hình ko nét loa nhỏ tóm lại là ko nên mua,"[ 0.  1.  0.  0.  0.  1.  0.  1.  0.  0. -1.  0. -1. -1. -1.  0. -1.  0.
 -1. -1.]"
